,url,Nature of Business,Location,Main Categories,Brands,Contact Person,Office Address,Country/Region,Major Markets,Position,Year of Establishment,Total Employees,Annual Turnover
956,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Modern-Designer-Co-Ltd/1X00BT4H,"Exporter, Manufacturer","New Taipei City, Taiwan","Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Ms Catherine Yu,"10F,-2, No. 348 Sec. 6, NanJing East Rd. Nei-Hu Dist., Taipei Taiwan",Taiwan,"Australasia, Central & South America, Eastern Europe, North America, Western Europe, Worldwide",Sales Manager,1987.0,201 - 500,"US$ 5,000,000 - 9,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO 9000 - - - BSCI BSCI - (N/A) - 31 Mar 2021 View details Factory & Facility Research & Development Quality Control"
957,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Okuno-Jewellery-Co-Ltd/1X03Y6LX,"Exporter, Manufacturer, Wholesaler","Osaka, Japan","Fine Jewellery, Jewellery & Watch",,Mr Naoyoshi Honda,"3/F, Okuno Bldg, 1-16-15, Higashishinsaibashi, Chuo-ku, Osaka, 542-0083, Japan",Japan,"Chinese Mainland, Hong Kong, Japan, Korea, Southeast Asia",Director,1987.0,6 - 10,
958,https://sourcing.hktdc.com/en/Supplier-Store/Profile/T-C-I-Trend-Global-Ltd/1X00CFK7,Manufacturer,"New Taipei City, Taiwan","Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Dr Tracy Hsieh,"No.23, Lane222, Tun Hua Road, Taipei 104, Taiwan.",Taiwan,"Central & South America, Eastern Europe, North America, Scandinavia, Western Europe",,1981.0,501 - 1000,"US$ 1,000,000 - 4,999,999 ODM OEM"
959,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tai-Packaging-Co-Ltd/1S00P8YA8,,Chinese Mainland,Packaging & Displaying Materials,,Xize Lin,"Room 601, 6th Floor, Building 3, Pingdong Dawuwei Industrial Zone, Guicheng Street, Nanhai District, Foshan City, Guangdong, Chinese Mainland",Chinese Mainland,,,,,
960,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tokyo-Jewels-Co-Ltd/1S00P89NU,,Japan,,,Abhishek Tuteja,"1-19-1-3F Higashi-Ueno, Taito-Ku, Tokyo 110-0015, Japan",Japan,,Senior Marketing Executive,,,
961,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wechiry-Jewelry-Co-LTd/1S00OGRHU,"Exporter, Manufacturer, Wholesaler","Guangzhou, Guangdong, Chinese Mainland","Costume & Fashion Jewellery, Decoration & Crafts, Fine Jewellery",WECHIRY natural stone jewelry smi-precious stone jewelry handmade jewelry fashion jewelry custom jewelry,Miss Lily Tang,"719 Lanbao Building 283 Baogang Avenue Guangzhou,Guangdong China",Chinese Mainland,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",,2010.0,16 - 25,"US$ 1,000,000 - 4,999,999"
962,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zodiac-Jewelry-Co-Ltd/1X08GBGN,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",Fine Jewellery,,Ms Holly Qin,"Room 3001, Flat A, Sunny Bldg, Tianbei 4th Road, Luohu District, Shenzhen China",Chinese Mainland,,Sales,,,
963,https://sourcing.hktdc.com/en/Supplier-Store/Profile/A-A-Development-Co/1X0B1Y51,Manufacturer,Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",A&A ODM OEM Fresh Water Pearl Silver earring Silver necklace Enamel products Pearl Earring Silver Bracelet,Mr Vincent Kong,"Unit F1-203, 2/F, Hang Fung Industrial Building, Phase 1, No. 2G, Hok Yuen Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Australasia, Central & South America, North America, Western Europe",Manger,2019.0,11 - 15,"US$ 1,000,000 - 4,999,999"
964,https://sourcing.hktdc.com/en/Supplier-Store/Profile/A-J-Jewellery-International-Limited/1X00CRM5,"Exporter, Manufacturer",Hong Kong,Fine Jewellery,,Ms Janella Tsoi,"Unit 414, 4/F, Heng Ngai Jewellery Centre, 4 Hok Yuen Street East, Hung Hom, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Middle East, North America, Other Asian Countries, Southeast Asia, Western Europe",Managing Director,1987.0,201 - 500 View details Factory & Facility Factory in China Factory in China Factory in China Factory in China,
965,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arts-Trading-Co/1X00A63F,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Miss Ming Ki Cheng,"Fl 4A, 3/F, Carnarvon Mansion, 10 Carnarvon Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,Worldwide ODM OEM,Director,,,
966,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Asian-Gemmological-Institute-And-Laboratory-Limited/1X00BSAE,"Exporter, Manufacturer",Hong Kong,"Consumer Electronics, Design Services, Education & Training, Health Care & Medical Supplies, Industrial Machinery, Parts & Raw Materials, Jewellery & Watch, Jewellery Parts & Tools, Marketing & Public Relations, Optical Equipment, Professional Services, Quality Inspection, Compliance & Testing Service, Scientific, Testing & Laboratory Equipments",,Dr Dominic Mok,"Room 707-8, 7/F., Hang Seng Tsim Sha Tsui Building, 18 Carnarvon Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Middle East, Worldwide",Principal,1983.0,,"US$ 250,000 - 499,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date hoklas 17025 - - -"
967,https://sourcing.hktdc.com/en/Supplier-Store/Profile/C-H-Hong-Kong-Co-/1X07QZSB,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Mr Ricky Tsoi,"Flat 21, 5/F., Proficient Industrial Centre, Block A, 6 Wang Kwun Road, Kowloon Bay, Kowloon, Hong Kong",Hong Kong,Worldwide,Director,2004.0,16 - 25,"US$ 500,000 - 999,999 ODM OEM 925 Silver CZ Bracelet 925 Silver CZ Ring 925 Silver CZ Single Stone Set 925 Silver Glass Beads"
968,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CVD-Diamond/1X0AMSH7,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,Synthetic Diamonds & Gemstones Jewellery,CVD DIAMOND CVD Diamonds HPHT Diamonds Lab Grown Diamond Artificial Diamonds Synthetic Diamond jewellery loose diamond Certificate Name Issued By Certificate Type Valid Date Business Registration Certificate Business Registration Certificate - (N/A) - 18 Aug 2021 View details Factory & Facility Quality Control,"Ms Shau Ping, Sheila Lee","Unit 1405, 14/F., Chevalier House, 45-51 Chatham Road S, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,Secretary,2010.0,1 - 5,
969,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chak-Bo-Trading-Company/1X08EEFF,"Exporter, Manufacturer, Retailer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch",MOOD JEWELLERY ODM OEM,Miss bobo chan,"Shop No.34, G/F., Loong King Mansion, 23-35 Ma Tau Wai Rd, Hunghom, Kln., Hong Kong",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",Manager,2013.0,6 - 10,"US$ 250,000 - 499,999"
970,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cobb-and-Lee-Metals-Trading-Company-Limited/1X07829L,"Exporter, Manufacturer, Wholesaler",Hong Kong,Jewellery Parts & Tools,W.R.COBB,Mr Vincent Lee,"Unit B, 4/F, Kwai Fong Industrial Building, 9-15 Kwai Cheong Road, Kwai Chung, New Territories, Hong Kong",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",General Manager,2011.0,6 - 10,"US$ 250,000 - 499,999"
971,https://sourcing.hktdc.com/en/Supplier-Store/Profile/De-Ring-Jewelry-Limited/1S00OL1JE,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery","De Ring, Veata, Cinderella",Miss Tiffany Yip,"Unit 806A, Floor 8, Mirror Tower, 61 Mody Road, Tsim Sha Tsui,",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",Officer,2007.0,51 - 100,
972,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Designlink-Jewellery-Mfg-Ltd/1X009YCU,"Buying Office, Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,Fine Jewellery,DESIGNLINK JEWELLERY / 新时珠宝 ODM OEM Jewellery Opal Inlay Jewellery Sleeping Beauty Turquoise View details Factory & Facility Research & Development Quality Control Day & Night Collection Day & Night Collection Day & Night Collection Sleeping Beauty Turquoise Collection Sleeping Beauty Turquoise Collection,Mr Simon Au Yeung,"9Q Kaiser Estate Phase 3, 11 Hok Yuen Street, Hunghom, Kowloon, Hong Kong.",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Japan, Middle East, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",Vice President,1968.0,101 - 200,"US$ 1,000,000 - 4,999,999"
973,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dragon-Jewellery-Company-Limited/1X058H9C,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Decoration & Crafts, Fine Jewellery, Jewellery & Watch",,Miss Mandy Wong,"Room 1204A, 12/F., Lippo Centre, Tower 2, 89 Queensway, Admiralty, Hong Kong",Hong Kong,"Eastern Europe, North America, Western Europe ODM OEM",Executive,,,
974,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eterno-Jewels-Limited/1S00OG1PW,"Exporter, Manufacturer, Wholesaler",Hong Kong,Fine Jewellery,,Mr Anirudha Khatod,"Unit 908, 9/F, Multifield Plaza, 3-7A Prat Avenue, Tsim Sha Tsui, Kowloon Hong Kong",Hong Kong,"Hong Kong, Middle East, North America, Western Europe",Director,2020.0,1 - 5,
975,https://sourcing.hktdc.com/en/Supplier-Store/Profile/H-R-Jewellery-Limited/1X0B1VZG,"Exporter, Manufacturer, Wholesaler",Hong Kong,Fine Jewellery,,Miss Kiki Ngan,"Unit 6, 8/F, Twr B, Hunghom Comm Ctr, 37 Ma Tau Wai Rd, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Middle East, Southeast Asia",Secretary,2019.0,6 - 10 ODM OEM,
976,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HK-RC-Jewelry-Co-Limited/1S00OJ4OW,"Exporter, Manufacturer",Hong Kong,"Costume & Fashion Jewellery, Decoration & Crafts, Fine Jewellery","RC Design Manufacture Knit Weld Argillite PVD Plating View All RC Necklace, Bracelet, Earrings, Ring RC earring, bracelet RC jewelry items RC steel items",Miss Jenny Zhou,"618B,Blg A, Zhihui Innovation Center, Qianjin 2nd Road, BaoAn, Shenzhen, Guangdong Province China",Hong Kong,"Australasia, Eastern Europe, Other Asian Countries, Western Europe, Worldwide",Manager,2014.0,51 - 100,"US$ 100,000 - 249,999"
977,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hang-Fong-Opal-Company/1X00A0ME,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",HFO ODM OEM View details Factory & Facility,Mr Ben Hui,"Room 1216, Block A, Focal Industrial Centre, 21 Man Lok Street, Hunghom, Kowloon Hong Kong",Hong Kong,"Australasia, North America",Director,1983.0,51 - 100,"US$ 1,000,000 - 4,999,999"
978,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hongjun-Packing-HongKong-Company/1X00A1AN,Export Agent,Hong Kong,"Gift Packaging, Gifts, Toys & Sports Supplies, Jewellery & Watch, Packaging & Displaying Materials, Printing & Packaging, Stationery & Office Equipment, Stationery",Heaven ODM OEM,Wan Feng Chen,"No.159, The Cross of Dongxia Bei Rd & Songshan Rd, Shantou, China",Hong Kong,Worldwide,General Manager,2004.0,1 - 5,"US$ 50,000 - 99,999"
979,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Charlotte-Limited/1X0B7ZTA,,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Matt Woyan Shi,"Unit 1315, 13/F Beverley Comm Ctr 87-105 Chatham Rd S Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,Manager,,,
980,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Council-for-Testing-and-Certification/1X06GMDT,Government,Hong Kong,"Government Organizations, Professional Services, Quality Inspection, Compliance & Testing Service Testing Inspection Certification Accreditation",,Miss Gigi Lam,"Units 801-04, 8/F, The Hub, 23 Yip Kan Street, Wong Chuk Hang",Hong Kong,,,2009.0,,
981,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KK-Design-Limited/1S00OJYPZ,"Manufacturer, Retailer, Wholesaler",Hong Kong,Fine Jewellery,,Ms Christine Sin-Tung Kwok,"A2, 2/F Summit Building, 30 Man Yue Street Hunghom Kowloon",Hong Kong,"Hong Kong, Worldwide",Director,2022.0,,
982,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Land-Fortune-Ind-l-Ltd/1X00122S,Manufacturer,Hong Kong,"Gifts, Toys & Sports Supplies, Jewellery & Watch, Packaging & Displaying Materials",,Mr Walter Tze,"Unit A, 1/F., China Fen Hin Building, 5 Cheung Yue Street, Lai Chi Kok, Kowloon, Hong Kong",Hong Kong,Worldwide,Managing Director,1993.0,16 - 25,"US$ 10,000,000 - 49,999,999 Certificate Name Issued By Certificate Type Valid Date ISO 9001:2008 - - - View details Factory & Facility"
983,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lucky-Door-Industries-Ltd/1X000BNG,"Exporter, Manufacturer",Hong Kong,"Bags, Handbags & Accessories, Beauty Supplies, Building Materials & Supplies, Consumer Electronics, Eyewear & Accessories, Furniture & Parts, Gambling Games, Gifts, Toys & Sports Supplies, Hand Tools, Hardwares (Tools & Parts), Health, Beauty and Baby Care, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Metal Packaging, Packaging & Displaying Materials, Stationery, Watches & Clocks",,Ms Natalie Law,"Rm. 9, 3/F, Blk. A, Hi-Tech Industrial Centre, 5-21 Pak Tin Par St., Tsuen Wan, N.T., Hong Kong SAR, China.",Hong Kong,"Japan, North America, Western Europe, Worldwide",Accounts Manager,1988.0,201 - 500,"US$ 1,000,000 - 4,999,999 ODM OEM View details Factory & Facility Research & Development Quality Control Elegant Premiun Grand Display Light Storage Secure Shipping Value-add Packaging"
984,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Million-Pacific-Group-Limited/1X09XADT,Wholesaler,Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery Parts & Tools, Loose Stones & Raw Materials",,Miss Suet Man Wu,"Unit B1, 6th Floor, Summit Bldg., No. 30 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Other Asian Countries",Director,,1 - 5,"US$ 50,000 - 99,999"
985,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ogi-Asia-Limited/1X08ZMAW,Manufacturer,Hong Kong,"Consumer Electronics, Jewellery & Watch, Jewellery Parts & Tools, Testing Equipment",OGI SYSTEMS rough analyzers for diamonds Colorimeter device to measure Inclusion mapping technology f Planning and Laser marking for Green laser sawing of Regular CVD HPHT diamond systems detec Customized CAD systems for jew cvd tester View details Factory & Facility Research & Development Quality Control View All CRYSTAL PRO CVD/HPHT DETECTOR CXL2 PRO CVD/HPHT DETECTOR ARTIUM TESTER CVD/HPHT DETECTOR DIATRUE JUMBO V2 CVD/HPHT DETECTOR,Ms Jinny Huang,"Rm A38, Blk A, 9/F Eldex Ind Bldg 21 Ma Tau Wai Rd, Hunghom Kowloon, hong kong",Hong Kong,Worldwide,Manager,2012.0,26 - 50,
986,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pack-One-Manufacturer-Ltd/1X07ULLO,"Buying Cooperative, Exporter, Manufacturer, Wholesaler",Hong Kong,"Gift Packaging, Jewellery & Watch, Packaging & Displaying Materials, Printing & Packaging Equipment",PACKONE ODM OEM,Mr Walter Lau,"Room 1103, Hang Seng Mongkok Building, 677 Nathan Road, Mongkok, Kowloon, Hong Kong",Hong Kong,"Eastern Europe, Hong Kong, Japan, Middle East, North America, Western Europe, Worldwide",Manager,2012.0,51 - 100,"US$ 1,000,000 - 4,999,999"
987,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Peershine-Jewellery-HK-Ltd/1X009NPE,"Exporter, Manufacturer",Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Mr Feric Yu,"Unit 809, Fu Hang Industrial Building, 1 Hok Yuen Street. East, Hunghom, Kowloon, Hong Kong.",Hong Kong,"Australasia, Chinese Mainland, Eastern Europe, Japan, Middle East, Southeast Asia, Western Europe",Sales Manager,1978.0,16 - 25,"US$ 10,000,000 - 49,999,999 View details Factory & Facility"
988,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sky-Systems-HK-Limited/1X06AT7E,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Jewellery Parts & Tools, Loose Stones & Raw Materials","SKY SYSTEMS, Dandelion",Miss Phoenix Yip,Cuiyuan Road NO.123 Dongsha Street Liwan District Guanghzhou,Hong Kong,"Chinese Mainland, Eastern Europe, Hong Kong, North America, Worldwide",Manager,2014.0,26 - 50,"US$ 250,000 - 499,999"
989,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Solitaire-Jewelry-Co-Ltd/1X07S4QY,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Miss Michelle Lai,"Units 1301B, 13/F, Hart House, 12-14 Hart Avenue, TST Hong Kong",Hong Kong,Worldwide,,2006.0,1 - 5,"US$ 250,000 - 499,999"
990,https://sourcing.hktdc.com/en/Supplier-Store/Profile/STUDEX-HK-CO-LTD/1X066V4B,"Manufacturer, Wholesaler",Hong Kong,,STUDEX,Mr - Leung,"Unit 06, 10/F., Million Fortune Industrial Centre, 34-36 Chai Wan Kok Street, Tsuen Wan, NT., Hong Kong",Hong Kong,Worldwide,,2004.0,2001 - 3000,
991,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Twinflies-Co-Ltd/1X006GVT,"Exporter, Manufacturer",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Mr Raymond Chan,"RM 06, Unit F1, 4th Floor, Phase 1, Hang Fung Industrial Building, No.2G Hok Yuen Street, Hunghom, Kowloon, Hong Kong",Hong Kong,"Central & South America, Eastern Europe, Japan, Middle East, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",Director,2004.0,6 - 10,"US$ 1,000,000 - 4,999,999 ODM OEM"
992,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Twinstar-Packaging-Limited/1X009SH7,Manufacturer,Hong Kong,"Jewellery & Watch, Packaging & Displaying Materials",Twinstar White Display Grey Tray,Ms Lilian Cheung,"Unit L1, 12/F, Summit Building, 30 Man Yue Street, Hunghom, Kowloon, Hong Kong",Hong Kong,"Eastern Europe, Japan, Korea, Middle East, Other Asian Countries, Scandinavia, Western Europe, Worldwide",Manager,1994.0,101 - 200,"US$ 1,000,000 - 4,999,999"
993,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wing-Lee-Arts-Co-Limited/1X00C31Q,Manufacturer,Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials, Synthetic Diamonds & Gemstones Jewellery",,Mr Kin Chung Law,"Hong Kong No. 618, Canton Road, Yau Ma Tei, Kowloon, Hong Kong.",Hong Kong,"Central & South America, Eastern Europe, North America, Scandinavia, Western Europe ODM OEM",Sales,,,
994,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Winning-Jewellery-HK-Co-Ltd/1X0012EG,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fashion Accessories, Fine Jewellery, Jewellery Parts & Tools",,Ms Faith Li,"3/F, Prat Commercial Building, 17-19 Prat Avenue, T.S.T., Kowloon, Hong Kong",Hong Kong,"Australasia, Chinese Mainland, Hong Kong, Japan, North America, Southeast Asia, Taiwan, Western Europe",Manager,1993.0,11 - 15,"US$ 1,000,000 - 4,999,999 JEWELLERY JEWELLERY PARTS SILVER 18K GOLD 14K GOLD GOLD JEWELLERY SILVER JEWELLERY Certificate Name Issued By Certificate Type Valid Date NIL - - - View details Factory & Facility"
995,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Y-L-Hong-Kong-Limited/1X03XALL,"Exporter, Manufacturer",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Ms Ivy Yau,"Unit H5, 11/F, Summit Building, 30 Man Yue St., Hung Hom, KLN, Hong Kong",Hong Kong,"Central & South America, North America ODM OEM",Director,2006.0,,
