exhibitor_id,company_name,exhibition_area,hall,booth_number,main_products,profile_url,logo_url,company_profile,source_page,source_position
3475,"Jiangsu R.D.S Semiconductor Equipment Technology Co.,Ltd",Semiconductor Equipment,Hall 15,15B77,"Our products cover advanced panel-level packaging (PLP/FOPLP), Chiplet heterogeneous integration substrates, lithography systems, spin coaters, developers, integrated spin-coat-develop tracks, spray coaters, metal stripping and photoresist removal equipment, wet etchers, wet cleaning equipment, and a full series of benchtop instruments.",https://exhibitors.iicieexpo.com/jtycn/zsen3475.html,https://exhibitors.iicieexpo.com/File/zslogo/202507151531568968.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,87
4083,"Maxwell Technologies Co., Ltd.","Semiconductor Equipment,Semiconductor Core Parts,Others",Hall 15,15A52,,https://exhibitors.iicieexpo.com/jtycn/zsen4083.html,https://exhibitors.iicieexpo.com/File/zslogo/202606121406330323.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,88
4045,"Suzhou Winmax Technology Co., Ltd.",Semiconductor Equipment,Hall 16,16B40,"Winmax Technology operates cleanrooms.manufacturing facilities, and spare parts warehou Shanghai and Suzhou. The company provides four major product lines and core technologies, including: 1. Automatic Chemical & Slurry Dispense System 2. Electronic-Grade Chemical Purification&Package System 3. Waste Chemical Collection & Recovery System 4. Advanced Wet Process Equipment",https://exhibitors.iicieexpo.com/jtycn/zsen4045.html,https://exhibitors.iicieexpo.com/File/zslogo/202606020858318297.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,89
4156,"Zhe Jiang Centraway Microelectronics Technology Co.,Ltd","Chip,IC Design / Manufacturing Service",Hall 14,14C80,,https://exhibitors.iicieexpo.com/jtycn/zsen4156.html,https://exhibitors.iicieexpo.com/File/zslogo/202606031426349934.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,90
4552,CDIT GmbH,Others,Hall 14,14B50,"IP Core List: IP ​​Cores and ASIC Design RISC-V Processor TSN-Time Sensitive Networking CAN FD, XL LIN Low Latency Ethernet MAC Business Cooperation Technology Fields Automotive & Industrial Aerospace Transportation & Energy Medical & Healthcare Consumer Electronics Wireless RF Sensor Systems Technical Support and Services: Concept and Feasibility Analysis Simulation Complete Process Devel",https://exhibitors.iicieexpo.com/jtycn/zsen4552.html,https://exhibitors.iicieexpo.com/File/zslogo/202609062356449061.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,91
4506,"Grirem Hi-tech Co., Ltd.",Semiconductor Material,Hall 14,14D73,,https://exhibitors.iicieexpo.com/jtycn/zsen4506.html,https://exhibitors.iicieexpo.com/File/zslogo/202609031740139213.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,92
4466,"Shanghai Laichen Intelligent Equipment Co., LTD",Others,Hall 14,14A22,MPO center pressure grinder ，Four corner pressure grinder，Curing oven,https://exhibitors.iicieexpo.com/jtycn/zsen4466.html,https://exhibitors.iicieexpo.com/File/zslogo/202607231406470369.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,93
4353,"Shenzhen 2495 Semiconductor Technology Co., Ltd.","Semiconductor Equipment,Semiconductor Material",Hall 15,15C90,,https://exhibitors.iicieexpo.com/jtycn/zsen4353.html,https://exhibitors.iicieexpo.com/File/zslogo/202607101347161530.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,94
4167,"M-FINE Technology (Shanghai) Co., Ltd","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device,AI Computing Power",Hall 14,14D45,"The company primarily focuses on a full range of machines for semiconductor baking and heat treatment, complete production line products for wafer tape lamination and removal,molding systems for powder EMC, and various molding tooling products.",https://exhibitors.iicieexpo.com/jtycn/zsen4167.html,https://exhibitors.iicieexpo.com/File/zslogo/202609031752285471.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,95
4590,"Guangdong TuringInno Tech Co., Ltd",AI Computing Power,Hall 14,14C70,,https://exhibitors.iicieexpo.com/jtycn/zsen4590.html,https://exhibitors.iicieexpo.com/File/zslogo/202609031704105994.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=8,96
4595,"Beijing Opton Optical Technology Co.,Ltd",Others,Hall 14,14A47,,https://exhibitors.iicieexpo.com/jtycn/zsen4595.html,https://exhibitors.iicieexpo.com/File/zslogo/202609031447081695.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,97
3976,"Henan Chuangyan New Materials Technology Co, Ltd.",Semiconductor Material,Hall 16,16A65,"1. Diamond micro-powder 2. Diamond grinding fluid 3. Diamond grinding wheel (chamfering grinding wheel, thinning grinding wheel)",https://exhibitors.iicieexpo.com/jtycn/zsen3976.html,https://exhibitors.iicieexpo.com/File/zslogo/202609031408530174.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,98
4596,"Shanghai Xirong Electronic Technology Co., Ltd.",Others,Hall 14,14A49,,https://exhibitors.iicieexpo.com/jtycn/zsen4596.html,https://exhibitors.iicieexpo.com/File/zslogo/202609012311363167.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,99
4031,"Omat Advanced Materials (Guangdong) Co., Ltd",Semiconductor Material,Hall 15,15A90,,https://exhibitors.iicieexpo.com/jtycn/zsen4031.html,https://exhibitors.iicieexpo.com/File/zslogo/202606161007477815.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,100
4361,"Shenzhen TFK Technology Co., Ltd.",Others,Hall 15,15B112,,https://exhibitors.iicieexpo.com/jtycn/zsen4361.html,https://exhibitors.iicieexpo.com/File/zslogo/202607131536373678.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,101
4063,"ACS Co., Ltd.",Semiconductor Equipment,Hall 16,16C99,Sputtering system for EMI Shield - A system applied with a technology to shield electromagnetic waves by depositing a protective film on the surface of a semiconductor device.,https://exhibitors.iicieexpo.com/jtycn/zsen4063.html,https://exhibitors.iicieexpo.com/File/zslogo/202608271618217525.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,102
4534,Zhuhai College of Science and Technology,Others,Hall 16,16E43,,https://exhibitors.iicieexpo.com/jtycn/zsen4534.html,https://exhibitors.iicieexpo.com/File/zslogo/202608242048471702.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,103
4153,Shenzhen Qingyi Microelectronics Limited,"Semiconductor Material,Chip,IC Design / Manufacturing Service,Compound Semiconductor and Power Device",Hall 15,15C85,,https://exhibitors.iicieexpo.com/jtycn/zsen4153.html,https://exhibitors.iicieexpo.com/File/zslogo/202606171044343141.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,104
4567,"Siscofer Technology (ShenZhen) Co., Ltd.","Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device,AI Computing Power",Hall 14,14A56,"Production and OEM processing: Common‑mode inductors / split transformers, network transformers, network filters, RJ45 integrated filters, power transformers, power inductors, PHY chips, RJ45 modules. We act as an agent for Taiwan Qimingxin memory chips and distribute Taiwan MTK MediaTek WiFi5/WiFi6/WiFi7 chipset solutions. Our products are widely applied in TV commercial displays, switches, route",https://exhibitors.iicieexpo.com/jtycn/zsen4567.html,https://exhibitors.iicieexpo.com/File/zslogo/202608241208378105.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,105
4586,"Chongqing Youwei Technology Co.,Ltd.","Semiconductor Equipment,IC Design / Manufacturing Service,AI Computing Power",Hall 14,14E56,"400‑mm pulling furnace,Vacuum crystal growth furnace, LPE furnace, PVT SiC single‑crystal furnace, open‑type pulling furnace, vacuum hot‑pressing furnace, Bridgman furnace, CNC polishing machine, five‑axis milling‑grinding machine, wafer chamfering machine, wafer thinning machine",https://exhibitors.iicieexpo.com/jtycn/zsen4586.html,https://exhibitors.iicieexpo.com/File/zslogo/202608191026451519.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,106
4587,"CHONGQING JINGFAN PHOTONICS TECHNOLOGY CO, LTD",Chip,Hall 14,14E56,,https://exhibitors.iicieexpo.com/jtycn/zsen4587.html,https://exhibitors.iicieexpo.com/File/zslogo/202608201941597476.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,107
4381,Curious Tek Pte. Ltd.,"Chip,IC Design / Manufacturing Service",Hall 14,14B79,"SLVS-EC, MIPI D-PHY, MIPI-APHY, SLVS-EC/MIPI D-PHY Combo, subLVDS/LVDS/MIPI D-PHY Combo, UCIe 2.0 Standard Package, subLVDS/LVDS, FPDLink",https://exhibitors.iicieexpo.com/jtycn/zsen4381.html,https://exhibitors.iicieexpo.com/File/zslogo/202608201711237700.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=9,108
4205,Shenzhen University of Advanced Technology,"Chip,IC Design / Manufacturing Service,AI Computing Power",Hall 16,16E58,,https://exhibitors.iicieexpo.com/jtycn/zsen4205.html,https://exhibitors.iicieexpo.com/File/zslogo/202606241031587836.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=10,109
4500,"Cambrian Technology (Suzhou) Co., Ltd","Semiconductor Equipment,Others",Hall 16,16A98,Plasma Cleaning Machine (Plasma Surface Treatment Equipment)：Atmospheric Plasma Cleaning Machine、Vacuum Plasma Cleaning Machine、In-line Plasma Cleaning Machine、Multi-axis Plasma Treatment System、Single-rail Inline Vacuum Plasma Cleaning Machine、Typhoon Dust Removal Equipment、Inline Contact Angle Measuring Instrument、Plasma Active Particle Monitoring System,https://exhibitors.iicieexpo.com/jtycn/zsen4500.html,https://exhibitors.iicieexpo.com/File/zslogo/202608190946263812.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=10,110
4009,CNWSL,"Semiconductor Equipment,Chip,Semiconductor Core Parts,Compound Semiconductor and Power Device",Hall 16,16D87,"Corrugated tube non-dust conveyor chains, conveyor chains, bamboo-like tubes.",https://exhibitors.iicieexpo.com/jtycn/zsen4009.html,https://exhibitors.iicieexpo.com/File/zslogo/202605261545568801.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=10,111
