ref,department,url,batch_time,description,award_date,awardee,sum
1005EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1462.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Security and Electronic Systems at various venues for Correctional Services Department, Immigration Department, and Customs and Excise Department / Burglar Alarm and Security Installation",Jul 2018,Chubb Hong Kong Limited,"HK$23,027,300.00"
3116EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1507.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations and Other Associated Facilities at Attended Municipal Venues in Kowloon / Air-conditioning Installation,Jul 2018,Alliance Contracting Company Limited,"HK$116,444,444.00"
1144EM16W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1513.html,2026-03-08 16:28:30.070572,Provision of Vehicle Examination Equipment and Related Electronics and Control System (VEES) at Tsing Yi Vehicle Examination Centre / Mechanical Plant and Equipment Installation,Jul 2018,ATAL Engineering Limited,"HK$203,228,000.00"
1256EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1529.html,2026-03-08 16:28:30.070572,Improvement Works for the Air Conditioning Installations at Various Municipal Venues (Batch 1) / Air-conditioning Installation,Jul 2018,Wenden Engineering Service Company Limited,"HK$44,148,668.00"
2656EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1504.html,2026-03-08 16:28:30.070572,"Triennial Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues in Kowloon of the Government of the Hong Kong Special Administrative Region [Package II] / Electrical Installation",Jul 2018,Joint Effort Engineering (Asia) Limited,"HK$89,787,820.00"
2231EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1486.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations in Central Government Offices, Chief Executive's Office and Legislative Council Complex at Tamar / Air-conditioning Installation",Jul 2018,"Winston Air Conditioning & Engineering (Hong Kong) Company, Limited","HK$77,928,000.00"
3110EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1510.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of MT17) / Comprehensive maintenance and repair of Lift installations in various premises of the Government of the HKSAR,Jun 2018,Mitsubishi Elevator Hong Kong Company Limited,"HK$26,109,880.00"
2635EM16T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1506.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Maintenance and Repair of Burglar Alarm and Security Installations at Various Premises of the Government of the Hong Kong Special Administrative Region - Package 4 / Burglar Alarm and Security Installation,Jun 2018,Chubb Hong Kong Limited,"HK$1,963,480.00"
2005EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1485.html,2026-03-08 16:28:30.070572,"42-month Term Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues of the Government of the Hong Kong Special Administrative Region in Kowloon Region [Package I] / Electrical Installation",Jun 2018,Technicon Engineering Limited,"HK$82,800,000.00"
1084EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1521.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of AE18) / Comprehensive maintenance and repair of Lift installations in various premises of the Government of the HKSAR,Jun 2018,Anlev Elex Elevator Limited,"HK$58,478,700.00"
2682EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1484.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of Hospital Authority (AE18) / Lift, Escalator and Passenger Conveyor Installation",Jun 2018,Anlev Elex Elevator Limited,"HK$7,599,384.00"
1393EM16T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1442.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of HT16E) / Comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Jun 2018,Hitachi Elevator Engineering Company (Hong Kong) Limited,"HK$8,340,400.00"
1346EM16T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1465.html,2026-03-08 16:28:30.070572, Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of HT16) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Jun 2018,Hitachi Elevator Engineering Company (Hong Kong) Limited,"HK$18,475,508.00"
2117EM17W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1487.html,2026-03-08 16:28:30.070572,Replacement of Lighting Control System at HK Police Headquarters of the Hong Kong Police Force / Electrical Installation,Jun 2018,REC Engineering Company Limited,"HK$25,120,000.00"
2418EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1477.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Health Sector Services in Kowloon East Region / Air-conditioning Installation",Jun 2018,Alliance Contracting Company Limited,"HK$57,014,080.00"
1155EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1526.html,2026-03-08 16:28:30.070572,Replacement of Central Control and Monitoring System at Eastern Harbour Tunnel / Industrial Type Electrical Installation,Jun 2018,Wing Cheong Electrical Engineering & Contracting Company Limited,"HK$15,138,000.00"
2512EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1498.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Oil-fired Boilers, Gas-fired Boilers, Dual Fuel Boilers and Solar Hot Water Installations at Transport, Security & Central Services Division Venues for the Government of the Hong Kong Special Administrative Region / Steam and Compressed Air Installation",Jun 2018,Kwong Hing Loong Engine & Boiler Factory Limited,"HK$8,453,120.00"
2180EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1491.html,2026-03-08 16:28:30.070572,"50-month Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Hospital Authority (TO17) / Lift, Escalator and Passenger Conveyor Installation",May 2018,Chevalier (HK) Limited,"HK$4,867,500.00"
2853EM16W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1524.html,2026-03-08 16:28:30.070572,Supply and Installation of Beam Lights at Tamar Central Government Offices and Revenue Tower / Electrical Installation,May 2018,Joint Effort Engineering (Asia) Limited,"HK$9,922,240.00"
2158EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1466.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of FT17) / Maintenance and repair of lift installations in various premises of the Government of the HKSAR,May 2018,Fujitec (HK) Company Limited,"HK$7,517,160.00"
1558EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1503.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Operation and Maintenance of Air-conditioning Installations at Unattended Municipal Venues in Hong Kong Region / Air-conditioning Installation,May 2018,Wenden Engineering Service Company Limited,"HK$89,468,668.00"
2291EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1490.html,2026-03-08 16:28:30.070572,"Triennial Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Unattended Municipal Venues in New Territories of the Government of the Hong Kong Special Administrative Region / Electrical Installation",May 2018,Au Chow Electrical Company Limited,"HK$193,800,000.00"
2290EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1489.html,2026-03-08 16:28:30.070572,"42-Month Term Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Attended Municipal Venues in New Territories of the Government of the Hong Kong Special Administrative Region / Electrical Installation",May 2018,Interlite (Asia) Limited,"HK$126,888,700.00"
2792EM17W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1499.html,2026-03-08 16:28:30.070572,Replacement of Air Conditioning System and Central Control Monitoring System at Tsuen Wan Government Office / Air-conditioning Installation,May 2018,Quad-Tech Engineering (H.K.) Company Limited,"HK$12,378,000.00"
1067EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1472.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance and Modification Works of Digital Red Light Camera System (Phase I and II) for Hong Kong Police Force / Comprehensive maintenance and repair of Digital Red Light Camera System (Phase I and II) of Hong Kong Police Force,May 2018,Parking Systems Limited,"HK$14,899,000.00"
1976EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1454.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Central Government Offices, Chief Executive’s Office and Legislative Council Complex, Tamar / Maintenance and repair of escalator installations at Central Government Offices, Chief Executive’s Office and Legislative Council Complex, Tamar",Apr 2018,Fujitec (HK) Company Limited,"HK$6,137,920.00"
