"tablescraper-selected-row","tablescraper-selected-row 2","shenzhen","tablescraper-selected-row 3","shopUrl href","shopUrl src"
"JIANGXI DADI PHARMACEUTICAL CO., LTD","9T72","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/jiangxi-dadi-pharmaceutical-co-ltd-userId-140422.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangxi Time Pharmaceutical Co.,Ltd.","9H17","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/jiangxi-time-pharmaceutical-coltd-userId-140648.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangxi Jinfeng Pharmaceutical Co., Ltd.","9B75","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/jiangxi-jinfeng-pharmaceutical-co-ltd-userId-146332.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"JIANGXI LINKE BORNEOL SCIENCE ＆ TECHNOLOGY CO., LTD.","7E66","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/jiangxi-linke-borneol-science-technology-userId-142531.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangxi Greensky Food Co., Ltd.","7G18","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/jiangxi-greensky-food-co-ltd-userId-157513.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangxi Sunway Chemical Co., Ltd.","9F50","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/jiangxi-sunway-chemical-co-ltd-userId-141783.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangxi Synergy Pharmaceutical Co.,Ltd.","9D55","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/jiangxi-synergy-pharmaceutical-coltd-userId-139770.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangxi Yatai Pharmaceutical Packaging Co., Ltd.","9C50","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/jiangxi-yatai-pharmaceutical-packaging-c-userId-145779.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangxi Yanxin Environmental Science & Technology Co., Ltd","8D69","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/jiangxi-yanxin-environmental-science-tec-userId-157407.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangyin Snynxn Granulating Drying Equipment Co., Ltd","8Q21","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/jiangyin-snynxn-granulating-drying-equip-userId-140279.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangyin Baoli Machinery Manufacturing CO.,Ltd.","8Q01","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/jiangyin-baoli-machinery-manufacturing-c-userId-140268.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiangyin Yatai Purification Equipment Co., Ltd.","8C56","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/jiangyin-yatai-purification-equipment-co-userId-142208.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"JIANGYIN SUNSHINE IMPORT & EXPORT CO.,LTD","9B50","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/jiangyin-sunshine-import-export-coltd-userId-146615.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiaozuo Zhongwei Special Products Pharmaceutical Co., Ltd.","9J69","China Mainland","Pharma Excipients","https://www.pharmasources.com/company-home/jiaozuo-zhongwei-special-products-pharma-userId-139806.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"JINHUAZKZZ MACHINERYCO.LTD","9M80","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/jinhuazkzz-machinerycoltd-userId-144513.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Tianjin Tianyao Pharmaceuticals Co., Ltd","9D59","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/tianjin-tianyao-pharmaceuticals-co-ltd-userId-145705.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jinzhou Huaxin Packing Machinery Co. , Ltd.","8A57","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/jinzhou-huaxin-packing-machinery-co-ltd-userId-146534.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Excel Pharmaceutical Co., Ltd.","9H20","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/excel-pharmaceutical-co-ltd-userId-139871.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Jiujiang Zhongxing Medicine & Chemical Co., Ltd.","9I87","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/jiujiang-zhongxing-medicine-chemical-co--userId-140057.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Joymed Technology (Shanghai)Co., Ltd.","9C36","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/joymed-technology-shanghaico-ltd-userId-146597.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Kaiping Genuine Biochemical Pharmaceutical Co., Ltd.","9A56","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/kaiping-genuine-biochemical-pharmaceutic-userId-139689.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Körber Pharma (Shanghai) Co., Ltd.","8C12c","China Mainland","Smart Manufacturing","https://www.pharmasources.com/company-home/krber-pharma-shanghai-co-ltd-userId-147593.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Kexing Biopharm Co., Ltd.","7D16","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/kexing-biopharm-co-ltd-userId-156575.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Kunshan Duplexx Engineering Technology Co., Ltd.","8G50","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/kunshan-duplexx-engineering-technology-c-userId-145774.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Kunshan Wisepac Desiccant Co.,Ltd.","9B12","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/kunshan-wisepac-desiccant-coltd-userId-146725.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"KUNSHAN MAX CLEANROOM SYSTEM CO.,LTD","8E66","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/kunshan-max-cleanroom-system-coltd-userId-140861.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"LabVantage Solutions (Shanghai) Information Technology Co, Ltd.","8C12a","China Mainland","Smart Manufacturing","https://www.pharmasources.com/company-home/labvantage-solutions-shanghai-informatio-userId-157590.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Lianyungang Guike Pharmaceutical Co., Ltd.","9A67","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/lianyungang-guike-pharmaceutical-co-ltd-userId-141395.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Lianyungang Shenghe Biotechnology Co., Ltd","9H98","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/lianyungang-shenghe-biotechnology-co-ltd-userId-146735.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Pharma United Co.,Ltd","8D50","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/pharma-united-coltd-userId-140308.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Liaoning Huarui United Pharmaceutical Co., Ltd.","9K69","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/liaoning-huarui-united-pharmaceutical-co-userId-143902.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Liaoning KoncepNutra Co., Ltd.","9B76","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/liaoning-koncepnutra-co-ltd-userId-139743.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"GUANGZHOU BRANCH OF LIAONING LOKIN CONSTRUCTION CO.,LTD.","8D67","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/guangzhou-branch-of-liaoning-lokin-const-userId-157403.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"LIAONING PHARMACEUTICAL FOREIGN TRADE CORPORATION","9K70","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/liaoning-pharmaceutical-foreign-trade-co-userId-140023.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Liaoning Tianyi Machinery Co.,Ltd.","8B67","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/liaoning-tianyi-machinery-coltd-userId-140243.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Liaoning Xinhuirui Pharmaceutical Equipment Technology Co., Ltd.","8B50","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/liaoning-xinhuirui-pharmaceutical-equipm-userId-146471.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Liaoning Soaring Eagle Machinery Co.,Ltd.","8E80","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/liaoning-soaring-eagle-machinery-coltd-userId-146023.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Linyi Haixin Chemical Equipment Co.,Ltd","8A71","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/linyi-haixin-chemical-equipment-coltd-userId-142795.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"LTW（Jiangsu）LLC","9N09","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/ltwjiangsullc-userId-146330.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Lushang Freda Pharmaceutical Co.,Ltd.","7A07","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/lushang-freda-pharmaceutical-coltd-userId-157458.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Luye Pharma Group","9G79","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/luye-pharma-group-userId-140366.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Luoyang Dirante Pharmaceutical Packaging Material Co.,Ltd.","9C37","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/luoyang-dirante-pharmaceutical-packaging-userId-143298.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Luohe Chief Pharmaceutical Co., Ltd","9M10","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/luohe-chief-pharmaceutical-co-ltd-userId-145475.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Mikron Industrial Equipment (Shanghai) Co., Ltd.","9A06","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/mikron-industrial-equipment-shanghai-co--userId-145869.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"MIANYANG VANETTA CHEMICAL INDUSTRIAL CO., LTD","9F97","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/mianyang-vanetta-chemical-industrial-co--userId-141189.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Senspeak Advanced Materials (Guangdong) Co., Ltd.","9M08","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/senspeak-advanced-materials-guangdong-co-userId-147088.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Inner Mongolia Huaxin Pharmaceutical Co. Ltd.","9E96","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/inner-mongolia-huaxin-pharmaceutical-co--userId-145451.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"NeiMengGu TongLiao KaiLu ShengWu YiYaoKaiFaQu","9L63","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/neimenggu-tongliao-kailu-shengwu-yiyaoka-userId-157318.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"INNER MONGOLIA YUANHONG FINE CHEMICAL CO., LTD.","9I89","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/inner-mongolia-yuanhong-fine-chemical-co-userId-146562.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nevil（Changsha）lntelligent Equipment Co., Ltd.","8C75","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/nevilchangshalntelligent-equipment-co-lt-userId-146017.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"SOUTH CHINA PHARMACEUTICAL CO.,LTD.","9T62","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/south-china-pharmaceutical-coltd-userId-141871.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"BTP Pharmaceutical Co.,Limited","9H51","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/btp-pharmaceutical-colimited-userId-140206.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Dorra Pharmaceutical Technology Co.,Ltd.","9H75","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/nanjing-dorra-pharmaceutical-technology--userId-141794.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Foreign Economic & Trade Development Co., Ltd.","9A51","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/nanjing-foreign-economic-trade-developme-userId-139750.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"ALPHAR CHEM CO., LTD.","9M21","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/alphar-chem-co-ltd-userId-142635.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Providence Co., Ltd","9H83","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/nanjing-providence-co-ltd-userId-145813.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Hanxin Pharmaceutical Technology Co.,Ltd","7A27","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/nanjing-hanxin-pharmaceutical-technology-userId-146404.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Jiunuo Technology Co., Ltd.","8D70","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/nanjing-jiunuo-technology-co-ltd-userId-157219.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Leon(Nanjing)Biotechnology Co,ltd","7B50","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/leonnanjingbiotechnology-coltd-userId-148373.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"InnovaSyn Biotech Inc.","7H15","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/innovasyn-biotech-inc-userId-147158.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Rensin Chemicals Limited","9G37","China Mainland","AI Tech & Contract Service","https://www.pharmasources.com/company-home/rensin-chemicals-limited-userId-142278.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Rundong Intelligent Equipment Co., Ltd.","9M70","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/nanjing-rundong-intelligent-equipment-co-userId-157488.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Cellnuo Biopharmaceutical Co., Ltd.","9K56","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/nanjing-cellnuo-biopharmaceutical-co-ltd-userId-144590.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Lifenergy R&D Co.,Ltd.","9L81","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/nanjing-lifenergy-rd-coltd-userId-139803.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"TIANHUA TECH CO., LTD. CHINA","9A29","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/tianhua-tech-co-ltd-china-userId-142297.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Tsource Refrigeration Equipment Co.,Ltd.","8C69","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/nanjing-tsource-refrigeration-equipment--userId-156654.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nanjing Union Health Industry Group Co., Ltd.","7F05","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/nanjing-union-health-industry-group-co-l-userId-157352.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nantong Acetic Acid Chemical Co., Ltd.","9D36","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/nantong-acetic-acid-chemical-co-ltd-userId-146384.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HIGHFINE PHARMATECH CO.,LTD","8P59","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/highfine-pharmatech-coltd-userId-140245.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Nantong Haigine Pharma Technology Co.,Ltd.","8G56","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/nantong-haigine-pharma-technology-coltd-userId-144649.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
