url,Nature of Business,Location,Year of Establishment,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Annual Turnover,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-Longbai-Plastic-Toys-Co-Ltd/1X08BWIU,Manufacturer,"Shanghai Shi, Shanghai, Chinese Mainland",2000,"Beach Toys, Gifts, Toys & Sports Supplies, Sports Supplies, Toy Sporting Goods",Mr Alex Ma,Manager,"5227 Dongchuan High Way, Heqing Town, Pudong New Area",Chinese Mainland,"Eastern Europe, Hong Kong, Japan, North America, Western Europe",101 - 200,"US$ 1,000,000 - 4,999,999",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-Peddy-Co-Ltd-/1X0A1KGW,"Manufacturer, Wholesaler","Shanghai Shi, Shanghai, Chinese Mainland",2016,"Gift Packaging, Gifts / Souvenirs, Paper Packaging, Stationery",Mrs Weiqing Wang,,"B316, No.88 North Zhangjiabang Road Pudong District New Area Shanghai 200122, China",Chinese Mainland,"Australasia, Eastern Europe, Korea, Scandinavia, Western Europe",6 - 10,"US$ 500,000 - 999,999",Peddy Certificate Name Issued By Certificate Type Valid Date FSC Bureau Veritas - (N/A) - 09 Jul 2022
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHENZHEN-BEOKA-TECHNOLOGY-CO-LTD/1S00OZEJ1,,Chinese Mainland,,"Gift Sets, Homeware & Lifestyle Essentials, Personal Care",Dr Henry Yao,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Hali-Power-Industrial-Co-Ltd-/1S00P2SD5,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",2003,"Consumer Electronics, Gifts / Souvenirs",Mr Scott Wang,,"1/F, Building C, Dakan Science & Technology Park, Xili Town, NanShan, Shenzhen, Guangdong, P. R. China",Chinese Mainland,"Africa, Eastern Europe, Hong Kong, Japan, Korea, Middle East, Other Asian Countries, Western Europe",26 - 50,,MiLi
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Hongyuxin-Electronic-Technology-Co-Ltd/1X0AH8JT,,Chinese Mainland,,"Consumer Electronics, Office Equipment, Optical Equipment, Stationery",Jason Yang,,"Rm 204, Mazu Road, Songbai Community, Henggang. Longgung, Shenzhen, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Huayaoxing-Technology-Co-Ltd/1S00P2SAE,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",,"Consumer Electronics, Festive Supplies, Gifts / Souvenirs, Homeware & Lifestyle Essentials, Paper Packaging View details Factory & Facility",Mr Jason Chen,Sales Manager,"Building 2,No.7,East Yong Tai Road, Baishixia Community Fuyong Town Baoan Distrist Shenzhen",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Kanghao-Industrial-co-Ltd/1S00O6IDF,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2008,"Environmental Protection, Festive Supplies, Furniture & Parts, Gifts / Souvenirs, Homeware & Lifestyle Essentials",Mr Bruce Quan,General Manager,"2nd Floor, Building D Feixi Second Industrial Zone, Liuhe Community, Pingshan Street, Pingshan District, Shenzhen, Guangdong, China",Chinese Mainland,"Australasia, Chinese Mainland, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 1,000,000 - 4,999,999","KANGHAO OEM ODM Custom Mold Printing service Certificate Name Issued By Certificate Type Valid Date BSCI Shenzhen WAN LI XIN enterprise management consult co,.Ltd BSCI 21 Apr 2021 - 21 Apr 2022 ISO9001 DZCC ISO 9001 19 May 2022 - 18 May 2025 View details Factory & Facility Research & Development Quality Control Patent of Bowl Double layers lunch box patent Single layer lunch box Patent of single layer lunch box"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Xinvo-Industrial-Company-Limited/1X098XRI,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",,Consumer Electronics,Ms Samira lin,Sales Manager,"Room 408, 4F, GeTaiLong Industrial Park, Yangmei, BanTian, Long Gang, Shenzhen China",Chinese Mainland,Worldwide,,,XINVO ODM OEM View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shijiazhuang-Mayrain-Imp-Exp-Co-Ltd/1X06DKNP,"Export Agent, Exporter, Importer","Shijiazhuang, Hebei, Chinese Mainland",,"Clothing/ Garments, Fashion, Eyewear & Accessories, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Shoes & Accessories",Ms May Zhang,Director,"A507, No. 286 Hezuo Road, Shijiazhuang, Hebei, China.",Chinese Mainland,"Australasia, Central & South America, Eastern Europe, Hong Kong, Middle East, North America, Southeast Asia, Western Europe ODM OEM View details Factory & Facility Research & Development Quality Control HONGKONG GIFT AND PREMIUM FAIR Booth no.: 3CON-133 May CANTON FAIR Mayrain advantages",,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sri-Lanka-Export-Development-Board/1X07VKC0,Government,Sri Lanka,1979,"Arts & Crafts, Bags, Handbags & Accessories, Costume & Fashion Jewellery, Decoration & Crafts, Fashion Accessories, Festive Supplies, Fine Jewellery, Gift Packaging, Gifts / Souvenirs, Health Care & Medical Supplies, Home Appliances, Homeware & Lifestyle Essentials, Lights, Packaging Materials, Printed Matters, Printing & Publishing Service, Shoes & Accessories, Stationery, Textiles, Fabrics & Yarns, Wedding Gifts & Accessories",Mrs Diani Madhuka,Assistant Director,"42 Navam Mawatha, Colombo 2, Colombo 00200, Sri Lanka",Sri Lanka,Worldwide,201 - 500 Cultural and unique designs 100% handmade 100% sustainability sourced traditional designs modern technology customized designs Inherited craftsmanship traditional techniques Presidential Export Awards winners of the 26th Presidential Export Awards EDB eMARKETPLACE Sri lanka Giftware and Lifestyle Products capability Report,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/The-Source-Design-Collections/1S00P2SBB,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2004,Personal Care,Mr Jensen LI,Manager,"#96, Hu Li Industrial Park, Mei Xi Road, Tong'an District, China",Chinese Mainland,"Australasia, Eastern Europe, Japan, North America, Scandinavia, Western Europe",201 - 500,"US$ 10,000,000 - 49,999,999 Certificate Name Issued By Certificate Type Valid Date amfori Social Audit - Manufacturing Bureau Veritas BSCI 07 Nov 2023 - 07 Nov 2024 Sedex Members Ethical Trade Audit Report BUREAU VERITAS CPS - ASIA SEDEX 01 Nov 2023 - (N/A) FSC EXTENSIVE STANDARD TECHNICAL SERVICES CO., LTD. FSC 21 Feb 2023 - 20 Feb 2028 ISO22716 Intertek ISO 22716 19 May 2023 - 26 May 2026",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Varra-Crafts/1X04CQR3,"Exporter, Manufacturer",India,2005,"Bags, Handbags & Accessories, Food & Beverage, Packaging Materials, Printing & Packaging, Stationery & Office Equipment",Mr Rajiv Bajoria,Partner,"51 Ezra Street, 2nd Floor, Kolkata 700001, India India.",India,"Eastern Europe, Middle East, Western Europe",16 - 25 View details Factory & Facility,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Vonmaehlen-GmbH/1S00OZ3M3,,Germany,,"Consumer Electronics, Gifts / Souvenirs View details Factory & Facility",Mr Alexander Nolte,,,Germany,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Waltjun-Industrial-Inc-/1X0742HD,"Exporter, Importer","New Taipei City, Taiwan",1989,Stationery,Mr Eric Lee,General Manager,"3rd Floor, No. 2, Lane 7, Baogao Rd., Xindian Dist., New Taipei City 23144, Taiwan Taiwan.",Taiwan,"Japan, North America, Taiwan, Western Europe",101 - 200,"US$ 5,000,000 - 9,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO 9000 - - -",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Weinspection-Co-Ltd/1X09Y8EY,Service Company,"Guangzhou, Guangdong, Chinese Mainland",2005,"Logistics & Transportation, Professional Services, Quality Inspection, Compliance & Testing Service",Mr James Zhou,Manager,"Suit 1804, New Poly Tower, No.2 Zhongshan Six Road, Yuexiu District, Guangzhou, Guangdong, China",Chinese Mainland,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,,WEINSPECTION INSPECTION QC FACTORY AUDIT SAMPLE CHECK LABORATORY TEST QUALITY CONTROL SUPPLIER EVALUATION CERTIFICATION Certificate Name Issued By Certificate Type Valid Date INTERNATIONAL INSPECTION BODY ACCREDITATION CERTIFICATE ilac-MRA-CNAS - (N/A) - 03 Sep 2024 CHINESE GOVERNMENT INSPECTION BODY ACCREDITATION CERTIFICATE AQSIQ - (N/A) - 03 Nov 2030 ISO9001:2015 CERTIFICATE INTERTEK - (N/A) - 25 Jan 2021 CERTIFICATE OF CHINA ENTRY-EXIT INSPECTION AND QUARANTINE ASSOCIATION CHINA ENTRY-EXIT INSPECTION AND QUARANTINE ASSOCIATION - (N/A) - 11 Jul 2028 View details Factory & Facility Research & Development Quality Control Pre-Shipment Inspection During Production Inspection Supplier Evaluation-Factory Audit Social Compliance Audit Product Certificate Audit Container Loading Supervision Be Your QC in Factory Pre-Shipment Inspection + Lab Test
https://sourcing.hktdc.com/en/Supplier-Store/Profile/WENZHOU-DINGHE-PACKAGING-CO-LTD/1X0ADZ21,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",2014,"Bags, Handbags & Accessories, Gifts / Souvenirs, Gifts, Toys & Sports Supplies",Mr Michael Wang,General Manager,"No.5, Buliding A4, Yibang Industry Zone, Longgang Town, Cangan County, Wenzhou City, Zhejiang Province, China",Chinese Mainland,"Australasia, Chinese Mainland, North America, Scandinavia, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999 ODM OEM",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Guohua-Pen-Industry-Co-Ltd/1X06968A,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",1998,"Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Printing & Packaging, Stationery & Office Equipment, Stationery",Mr Chuang Zhu,Sales Manager,"NO.180Da Loushan Rd. Eco.﹠Tech.Devt.Zone, Wenzhou, China China",Chinese Mainland,,201 - 500,,Guohua
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Image-Digital-Printing-Co-Ltd-/1S00OY4L5,,Chinese Mainland,,"Gifts / Souvenirs, Homeware & Lifestyle Essentials, Party Supplies",Pucca Xiao,,"No.2740-2828, Dongtang Road, Longgang City, Wenzhou City, Zhejiang Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Tianhao-Pen-Ind-l-Co-Ltd/1X064VRO,Manufacturer,"Wenzhou, Zhejiang, Chinese Mainland",,"Gifts, Toys & Sports Supplies, Printing & Packaging, Stationery & Office Equipment, Stationery",Mr Ellen Jiang,Sales Manager,"No.3 Small Area, Middle of Wenzhou, ECO. & Tech. Development Zone, Wenzhou, Zhejiang 325011, China",Chinese Mainland,Worldwide ODM OEM,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Tianqi-Imp-Exp-Co-Ltd-/1X08QFR0,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",1995,,Mr Long Ye,Manager,"Room 401, 169 Liming Road West, Lucheng, Wenzhou,",Chinese Mainland,"Central & South America, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Western Europe",101 - 200,"US$ 1,000,000 - 4,999,999",XUTAI/SMOOTHWAY/TIANQI Certificate Name Issued By Certificate Type Valid Date FSC GFA Certification GmbH FSC (N/A) - 24 Apr 2024 BSCI TUV Rheinland China BSCI (N/A) - 01 Apr 2022 Test report of material-MDF SGS - (N/A) - 30 Apr 2022 Test report of Plywood Intertek - (N/A) - 01 Apr 2023 Test report of Acrylic Intertek - (N/A) - 31 Dec 2022 View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wuhan-Wetopin-Trading-Co-Ltd-/1X09YD5S,"Exporter, Manufacturer","Wuhan, Hubei, Chinese Mainland",2016,"Bags, Handbags & Accessories, Consumer Electronics, Gifts, Toys & Sports Supplies, Stationery, Telecommunication",Ms Vanessa Niu,Export Manager,"Room 1803, 18-19 Floor, Unit 1, Building 1, Torch Mansion, No.54 Yejin Road, Qingshan District, Wuhan City, Hubei Province, China.",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wuyi-Bellage-Import-Export-Co-Ltd/1S00OBUE0,"Exporter, Importer, Wholesaler","Jinhua, Zhejiang, Chinese Mainland",2019,"Arts & Crafts, Gifts / Souvenirs, Homeware & Lifestyle Essentials, Stationery",Ms Lisa Xu,Sales Manager,"No.2 Houhe Lane, Quaner Village, Quanxi Town, Wuyi County, Jinhua, Zheijang, Mainland China",Chinese Mainland,Worldwide,51 - 100,"US$ 1,000,000 - 4,999,999","None Rich Experience Professional in Paper Products One-stop Service Design Service Certificate Name Issued By Certificate Type Valid Date FSC Soil Association Certification Limited Spear House, 51 Victoria Street Bristol,BS1 6AD UK FSC 27 May 2022 - 26 May 2027"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Cyborwell-Co-Ltd-/1S00OY6GI,Exporter,"Xiamen, Fujian, Chinese Mainland",2020,"Gifts / Souvenirs, Lights",Ms Sophie Lu,Sales Manager,"Room404A, 2nd Building, No. 37 Xinke Square, Torch High-Tech Zone, Huli District Xiamen Fujian",Chinese Mainland,"Japan, Korea, North America, Western Europe",,"US$ 5,000,000 - 9,999,999 View details Factory & Facility Research & Development Quality Control",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Hongju-United-Technology-Co-Ltd-/1X0AQ945,,Chinese Mainland,,"Bags, Handbags & Accessories, Gifts / Souvenirs, Paper Packaging, Sports Supplies, Wedding Gifts & Accessories",Gary Zhang,Sales Director,"Floor4,East road 16, Haicang District, 361027 Xiamen, Fujian, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Soloart-Imp-Exp-Co-Ltd-/1S00NLG8W,,Chinese Mainland,,"Awards, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Sports Supplies",Ms Min Wang,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yangzhou-Moncais-Sports-Products-Co-Ltd/1S00OWDON,"Exporter, Manufacturer","Yangzhou, Jiangsu, Chinese Mainland",,Party Supplies,Ms Juan Shan,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ye-Ye-Enterprise-Co-Ltd/1X00BBU9,Manufacturer,"New Taipei City, Taiwan",1985,"Festive Supplies, Gifts / Souvenirs, Personal Care, Watches & Clocks, Wedding Gifts & Accessories",Mr Samson Lee,President,"1Fl., No.12, Lane 10, Wen Shen St., Panchiao District, New Taipei City, Taipei, Taiwan",Taiwan,Worldwide,201 - 500,,"Magnet King, Pure Plant Soap ODM OEM POLYRESIN MAGNET PAINTING HANDMADE SOAP ESSENTIAL OIL SCULPTURE View All DM1 DM3 DM4 DM5"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yiwu-Rynel-Garment-Co-Ltd-/1X0BA59C,,Chinese Mainland,,"Festive Supplies, Party Supplies",Xiaomei Hu,Sales,"6 Floor, No. 2 Building, No. 570 ChunHua Road, Beiyuan, Yiwu City, Zhejiang 322000, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yiwu-Tuos-Bags-Co-Ltd/1S00OOVFW,,Chinese Mainland,,"Bags, Handbags & Accessories",Xiaoxiao Hu,,"No. 6, Building 66, Xiafu Community, Jiangdong Street, Yiwu Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yuyao-Boh-Precision-Industry-Trade-Co-Ltd-/1X07TMOI,"Exporter, Mail Order Co.","Ningbo, Zhejiang, Chinese Mainland",2009,"Automobile & Transport, Automobile Security & Safety, Building Materials & Supplies, Hand Tools, Homeware & Lifestyle Essentials",Ms Dan Lu,Manager,"No. 23, Zhenxing Road, Lianghui Development Zone, Yuyao, Zhejiang 315400, China",Chinese Mainland,"Eastern Europe, Middle East, North America, Western Europe, Worldwide",51 - 100,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date Rohs SGS - (N/A) - 24 Oct 2021 Prop 65 SGS - (N/A) - 23 Oct 2021 View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHEJIANG-XINYA-PACKAGING-CO-LTD/1X09G6D5,Manufacturer,"Wenzhou, Zhejiang, Chinese Mainland",1991,"Festive Supplies, Gifts, Toys & Sports Supplies, Paper Packaging",Mr Jack Zhu,Sales Director,"Xinya Industrial Park Century Avenue, Longgang,Cangnan, Wenzhou, Zhejiang, China",Chinese Mainland,"Australasia, Chinese Mainland, Hong Kong, North America, Other Asian Countries, Western Europe",201 - 500,"US$ 10,000,000 - 49,999,999",xinya ODM OEM Certificate Name Issued By Certificate Type Valid Date Sedex - SEDEX - BSCI - BSCI -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Zhetai-Craft-Manufacturing-Co-Ltd/1S00P0JMN,"Export Agent, Exporter, Manufacturer, Retailer, Wholesaler","Jinhua, Zhejiang, Chinese Mainland",,"Art & Collectibles, Awards, Gifts / Souvenirs",Mr HAIYU HUANG,,"No. 256, Yanzhou Road, Lanxi City, Jinhua City, Zhejiang, Mainland China",Chinese Mainland,,51 - 100,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Huaxing-Lighting-Co-Ltd-/1X00E5H4,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland",1995,"Gifts / Souvenirs, Lights",Ms Jasmine Deng,-Sales Manager,"No.1 Dong Fang Dong Road, Guzhen Town, Zhongshan City, Guangdong Province 528421",Chinese Mainland,"Central & South America, Eastern Europe, North America, Scandinavia, Western Europe",201 - 500,"US$ 5,000,000 - 9,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date SAA Certificate SAA Approvals Pty Ltd - - UL Certificate UL LLC - - CE SGS - - SMETA 4 Pillar BV - (N/A) - 21 Jul 2022 View details Factory & Facility Research & Development Quality Control 2019 HK Lighting Fair GUANGDONG 21ST CENTURY MARITIME SILK ROAD INTERNATIONAL EXPO 2021",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/zeai-international-trade-co-ltd/1S00P07SH,,Chinese Mainland,,Fashion Accessories View details Factory & Facility,Ms xinxia li,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Charming-Star-Enterprises-Limited/1X06AAGQ,"Manufacturer, Wholesaler",Hong Kong,2005,,Mr HOI FAN YEUNG,,"Room B08, 8/F, House of Corona, 50 Hung To Road, Kwun Tong, Kolwoon, Hong Kong",Hong Kong,"North America, Western Europe",1 - 5,"US$ < 50,000 ODM OEM",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Digiview-Technology-Limited/1X0A7BHM,,Hong Kong,,Consumer Electronics,Joan Guo,,"Room C, 15/F., Hua Chiao Commercial Centre, 678 Nathan Road, Mong Kok, Kowloon, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HT-INDUSTRIAL-HK-CO-LIMITED/1S00OYET7,,Hong Kong,,"Baby Toys, Beach Toys, Educational Toys View details Factory & Facility",Mr Lexian Chen,,,Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Allway-Group-Limited/1X0AFD1W,,Hong Kong,,"Gifts, Toys & Sports Supplies, Plastic Packaging, Smokers' Accessories",Vicky Su,,"Flat/Rm. A, 20/F, Kiu Fu Commercial Bldg., 300 Lockhart Road, Wanchai, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Asia-Star-Leather-Limited/1X09YFM5,Manufacturer,Hong Kong,,"Bags, Handbags & Accessories, Gifts / Souvenirs",Miss Elyse Tan,,"Flat 2, 6/F, Blk. A, Texaco Rd. Ind. Ctr., 256-264 Texaco Rd., Tsuen Wan, N.T., Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Charlie-Box-Hong-Kong-Company-Limited/1S00OYQD7,,Hong Kong,,Art & Collectibles,Mr 先生 謝,,,Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Charming-Gifts-Company-Limited/1X0ABU6C,Manufacturer,Hong Kong,2008,"Gifts / Souvenirs, Stationery",Ms Amanda Hui,Manager,"Rm. 1109, 11/F, Winsum Industrial Bldg, 588 Castle Peak Road, Lai Chi Kok, Kln., Hong Kong",Hong Kong,Worldwide,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Color-Maple-Limited/1X095GTV,"Exporter, Manufacturer",Hong Kong,,"Bags, Handbags & Accessories, Gifts / Souvenirs, Jewellery & Watch, Watches & Clocks",Mr Darshan Parekh,Managing Director,"Unit D1, 12/F Winner Bldg 36 Man Yue St, Hunghom Kln, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cuddles-Time-HK-Limited/1X09ATH4,,Hong Kong,,"Baby Toys, Dolls, Educational Toys, Gifts, Toys & Sports Supplies",SHIRLEY SHEN,MANAGER,"Office No.3 10/F, Witty Comm Bldg, 1A-1L Tung Choi St Mongkok",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dailuen-Textile-Co-Ltd/1X097EWY,,Hong Kong,,,Kelvin Wong,Manager,"Room 18, 4/F, FAT LEE IND BLDG,17 HUNG TO ROAD, Kwun Tong, Kowloon, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eagle-SZ-Industrial-Limited/1S00P0UYC,,Hong Kong,,,Emily Sun,,"Room S239, 2/F The Capital, 61-65 Chatham Road, Tsim Sha Shui, Kowloon, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eco-Ideas-Industries-Limited-/1S00OIUZ9,,Hong Kong,,,Mr Agent Luo,,,Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ekaly-Toys-Trading-Limited/1S00OUB67,,Hong Kong,,"Baby Toys, Consumer Electronics, Educational Toys, Gift Sets, Gifts / Souvenirs",lotus lin,Manager,"Unit 83, 3/F, Yau Lee Ctr, 45 Hoi Yuen Rd, Kwun Tong, Kowloon, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Faith-Group-H-K-Limited/1X00KZ30,,Hong Kong,,,Zhang Hongtu,Director,"Unit D, 10/F, China Overseas Building, 139 Hennessy Road, Wanchai, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gemtech-International-Company-Limited/1S00P09ZU,,Hong Kong,,Gifts / Souvenirs,Gary Ching,Genneral Manager,"Unit 3, 2/F., Shing Yip Industrial Building, 19-21 Shing Yip Street, Kwun Tong, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Han-Ding-Enterprise-Co-Limited/1X0B3KQM,Manufacturer,Hong Kong,,"Gifts, Toys & Sports Supplies, Home Appliances, Stationery",Mr Will Luo,,UNIT 710 7TH FLOOR REALITY TOWER NO 4 SUN ON STREET CHAI WAN HK,Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Wang-Enterprise-Int-l-Co-Limited/1X0A9LKP,,Hong Kong,,"Festive Supplies, Gift Packaging, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Packaging & Displaying Materials, Paper Packaging, Party Supplies, Stationery, Wedding Gifts & Accessories",Hui Sui Yu,,"Unit 4, 6/F, Chevalier Commercial Centre, 8 Wang Hoi Road, Kowloon Bay, Kowloon, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hung-Luen-International-Industrial-Limited/1S00OWY2W,,Hong Kong,,,Ho Lawrence,Director,"Unit 4, 2/F, Kenning Ind Bldg, 19 Wang Hoi Rd, Kowloon Bay, Kowloon, Hong Kong",Hong Kong,,,,
