,url,Nature of Business,Location,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Year of Establishment,Annual Turnover,Brands
916,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Intl-Gem-Marketing-Hong-Kong-/1X09D2R3,,Hong Kong,,Mohamed kamil Habibullah,,"8/F, Alpha House, 27-33 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
917,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Italia-Brothers-Limited/1X07Q796,"Distributor, Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Italia Jignesh,Director,"1103, 11th Floor, Hart Avenue Plaza, 5-9 Hart Avenue, T.S.T.,Kowloon, Hong Kong",Hong Kong,Worldwide,1 - 5,2012,"US$ 1,000,000 - 4,999,999",
918,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jeni-Diam-HK-Limited/1S00P890R,,Hong Kong,,Purvik Dakhra,Director,"Flat/Room 906, 9/F, Hart Avenue Plaza, 5-9 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
919,https://sourcing.hktdc.com/en/Supplier-Store/Profile/JIV-IMPEX-HK-LIMITED/1S00O4YKE,,Hong Kong,,Mr SANJAY JIVANI,,,Hong Kong,,,,,
920,https://sourcing.hktdc.com/en/Supplier-Store/Profile/K-Mineral-Limited/1S00O418B,,Hong Kong,,Ansoumane Naraf KEITA,,,Hong Kong,,,,,
921,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KB-Impex-Limited/1S00O8FLU,,Hong Kong,,SHAH PARTH,,"Room 1401, 14/F, HART AVENUE PLAZA, 5-9 HART AVENUE, TSIM SHA TSUI, Kowloon, Hong Kong",Hong Kong,,,,,
922,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kaka-s-Diam-Limited/1X09XMZ7,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Kaka Kevadia,DIRECTOR,"602; 6TH FLOOR HART AVENUE PLAZA 5-9 HART AVENUE Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Middle East, Taiwan, Worldwide",1 - 5,2016,"US$ 5,000,000 - 9,999,999",KAKA's
923,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kalpataru-HK-Limited/1X0738SK,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Mithil Mehta,Director,"Room No.1608, 16th Floor, Working Port Comm Building, 3 Hau Fook Street, 3 Hau Fook Street, TST, Kowloon, Hong Kong",Hong Kong,Worldwide,,,,
924,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lavish-Collection-Ltd/1S00OR6OU,,Hong Kong,,Sandipkumar Thummar,DIRECTOR,"Unit 7, 8/F, Hart Avenue Plaza, 5-9 Hart Ave, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
925,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lotus-Diamonds-Limited/1S00OK884,,Hong Kong,,Virag Shah,BUSINESS HEAD,"Unit 1, 5/F, Winfield Comm Bldg, 6-8 Prat Ave, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
926,https://sourcing.hktdc.com/en/Supplier-Store/Profile/MM-DIAM-LIMITED/1S00O4U8I,,Hong Kong,,Mr Mansukhbhai Bhikhabhai BUDHELIYA,,,Hong Kong,,,,,
927,https://sourcing.hktdc.com/en/Supplier-Store/Profile/MARQUISE-GALORE-LIMITED/1S00OSJBK,,Hong Kong View details Factory & Facility,,Mr Devaansh Soni,,,Hong Kong,,,,,
928,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Meet-Diam-HK-Limited/1X07U5UR,"Exporter, Importer, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Jay Mehta,Sales,"Unit 6, 5/F Winfield Commercial Building 6-8 Prat Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
929,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Millat-Han-Hong-Kong-Limited/1S00P7RGX,,Hong Kong,,Alan So,,"3/F, AIE Bldg, 33 Connaught Rd C, Central, Hong Kong",Hong Kong,,,,,
930,https://sourcing.hktdc.com/en/Supplier-Store/Profile/MINGLI-JEWELLERY-CO-LIMITED/1S00P8HWV,,Hong Kong,,Dr youming zhu,,,Hong Kong,,,,,
931,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Moy-Pearl-Limited/1X09D3DE,,Hong Kong,,C.M. Wong,Manager,"Unit A1-16, 1/F, Hang Fung Industrial Buidling Phase 1, 2G Hok Yuen Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
932,https://sourcing.hktdc.com/en/Supplier-Store/Profile/MR-GEMSTONEHK-LIMITED/1S00P7SQ2,,Hong Kong View details Factory & Facility,,Ms ZHANG YAN,,,Hong Kong,,,,,
933,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Multy-Stone-House-H-K-/1S00OABSD,,Hong Kong,Loose Stones & Raw Materials,vishal Agarwal,Partner,"Unit A2A, 4/F, Winner Building, 36 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
934,https://sourcing.hktdc.com/en/Supplier-Store/Profile/H-R-V-Trading-HK-Limited/1X0ABMGQ,,Hong Kong,,Yash Milanbhai Shah,DIRECTOR,"Room 2505, 25/F, Lever Tech Center, 69-71 King Yip Street, Kwun Tong, Kowloon, Hong Kong",Hong Kong,,,,,
935,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Neha-Collection-Limited/1X0AVEIC,,Hong Kong,Loose Stones & Raw Materials,Neha Agarwal,Manager,"Unit B, 5/F, Holly Mansion, 37 Kimberley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
936,https://sourcing.hktdc.com/en/Supplier-Store/Profile/New-Lite-Trading-HK-Limited/1S00O1BZS,,Hong Kong,,Manoj Kumar Jain,Director,"Room 1604, 16/F Hart Avenue Plaza No. 5-9 Hart Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
937,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Noble-Great-Ltd/1X0AMRXU,"Exporter, Manufacturer",Hong Kong,Loose Stones & Raw Materials,Mr mangukiya devrajbhai,Director,"Room 1005, 10/F, Hart Avenue Plaza, 5-9 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
938,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pearls-Beauty-Co-/1X0AB45J,,Hong Kong,,Yirun Wu,,"Flat C, 8/F, 8 Hart Avenue, 8 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
939,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Peerstone-Co-Ltd/1X073FFC,Wholesaler,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr NORTON SUN,Director,Room 601 Winway Building 50 Wellington Street Central,Hong Kong,Worldwide,1 - 5,1987,"US$ 10,000,000 - 49,999,999",
940,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Petra-Asia-Ltd/1X09XBCR,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials, Synthetic Diamonds & Gemstones Jewellery",Olga Anikina,,"Rm 801, New Lanswide Commercial Building, 73 Kimberley Road, Tsim Sha Tsui,Kowloon, Hong Kong",Hong Kong,,,,,
941,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Princess-Diam-HK-Limited/1X08EYGQ,"Importer, Manufacturer, Others, Retailer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr dholiya hareshkumar,director,"406, 4th floor, Hart Avenue Plaza, 5-9 Hart Avenue Road,",Hong Kong,,,,,
942,https://sourcing.hktdc.com/en/Supplier-Store/Profile/R-D-Gems-HK-Limited/1X08X6A8,"Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Piyush Daga,Proprietor,"Room C, 3/F, Cheerful Commercial Building, 116-118 Ma Tau Wai Road,",Hong Kong,Worldwide,,2008,,
943,https://sourcing.hktdc.com/en/Supplier-Store/Profile/R-W-Jewellery-Company-Limited/1X0AANW7,"Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",Miss Yiqi Wang,Manager,"Room 6,6/F Kingsford Ind. Centre Wang Hoi Road Kowloon Bay, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Western Europe, Worldwide",1 - 5,2016,"US$ 50,000 - 99,999",Rachel Wang
944,https://sourcing.hktdc.com/en/Supplier-Store/Profile/RSR-Gems-HK-Limited/1X0AMS1N,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Ravi Agrawal,Managing Director,"Unit A, 2/F, Sung Yee Hse, 24 Sung Kit St, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
945,https://sourcing.hktdc.com/en/Supplier-Store/Profile/RADIANT-OVERSEAS-LIMITED/1S00OW1A5,"Exporter, Manufacturer, Wholesaler",Hong Kong,,Mr ABHISHEK JAIN,Director,"Room B2, 13/F, Kaiser Est, Ph 1, 41 Man Yue Street Hunghom, Kowloon",Hong Kong,"Chinese Mainland, Hong Kong, North America, Other Asian Countries, Western Europe, Worldwide",6 - 10,2018,"US$ 10,000,000 - 49,999,999",n/a
946,https://sourcing.hktdc.com/en/Supplier-Store/Profile/RAJ-IMPEX/1X009OOC,"Exporter, Importer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Nalin Morakhia,Partner,"10/F., Tung Fai Building, 27 Cameron Road, TST, Kln., Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Korea, Other Asian Countries, Taiwan",,,,
947,https://sourcing.hktdc.com/en/Supplier-Store/Profile/RAJA-GEMS-HONG-KONG/1S00P4KEA,,Hong Kong View details Factory & Facility,,Mr yacoob akram mohamed yahub,,,Hong Kong,,,,,
948,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rakhi-HK-Limited/1X06BPDK,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Manish Sogani,Managing Director,"3, 19/F, Star Mansion, Tsim Sha Tsui, Kowloon, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"North America, Southeast Asia",,,,
949,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ratan-Trading-Company/1S00O24UE,,Hong Kong View details Factory & Facility,,Mr Vijay kumar Sand,,,Hong Kong,,,,,
950,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Raymond-Opal-Co/1X00COR9,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Rita -,,"Flat A4, 7/F, Carnarvon Mansion, 8-12 Carnarvon Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Central & South America, North America",,2004,,
951,https://sourcing.hktdc.com/en/Supplier-Store/Profile/REAL-GEMS-Inc-H-K-LTD/1X08E2HD,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Praveen Mittal,Director,"20/Fl, Champion Building, 287-291 Des Voeux Road,",Hong Kong,,,1992,,
952,https://sourcing.hktdc.com/en/Supplier-Store/Profile/REAL-POE-INTERNATIONAL-LIMITED/1S00ORMIW,,Hong Kong View details Factory & Facility,,Mr Gu Jian,,,Hong Kong,,,,,
953,https://sourcing.hktdc.com/en/Supplier-Store/Profile/RICH-TREASURE-CORPORATION-LIMITED/1S00O8GBN,,Hong Kong,,Paul Shiu,,"Unit 9, 2/F, Phase 2, Hang Fung Industrial Buildin 2G Hok Yuen Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
954,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Royal-Diam-Hk-Ltd-/1X0B8VRO,,Hong Kong,,Kaushal Shah,Marketing,"Unit C, 6/F, Kundamal Hse, 4 Prat Ave, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
955,https://sourcing.hktdc.com/en/Supplier-Store/Profile/S-S-Gems-Co/1X06BP0X,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Shekhar Shekhar,,"3/F, Conic Investment Building, 13 Hok Yuen Street, Hung Hom, Hong Kong",Hong Kong,Worldwide,,,,
956,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Srs-Exports-HK-Limited/1X08X2YW,"Exporter, Importer, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Diyora Pareshkumar,Director,"Room 9, Unit E1, 3rd Floor, Hang Fung Industrial Building, Phase 1, 2G Hok Yuen Street, Hunghom, Kowloon, Hong Kong.",Hong Kong,,,2013,,SRS
957,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sahaj-Diam-HK-Limited/1X09XNV8,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Rahul Gandhi,Director,"9/f , RM 908 , hart avenue plaza , 5-8 hart avenue, tsim sha tsui, kowloon",Hong Kong,,,,,
958,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sahajanand-Diam-Ltd/1X07Q7B4,"Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Shailesh Dabhi,Director,"Unit 1307, 13/F, Hart Avenue plaza, 5-9 Hart Avenue Road, Tsim Sha Tsui, Kowloon Hong Kong",Hong Kong,,,,,
959,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sailam-Limited/1X057VXI,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Shah Samin,Director,"Falt A, 10/F, Dorfu Court, 5-6 Haufook Street, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,Worldwide,,,,
960,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SAMBHAV-DIAM-HK-LTD/1S00P870T,,Hong Kong,,Mr SHREYANSH SHAH,,,Hong Kong,,,,,
961,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sd-Diam-HK-Limited/1X08XUJZ,"Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr Nilesh Pansheriya,Director,"703 WORKINGPORT COMMERCIAL BULG,03 HAUFOOK STREET",Hong Kong,Worldwide,,,,
962,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Senses-Creation-Ltd/1X09DCKG,,Hong Kong,,Samir Kalyani,Director,"Flat B, 6/F, Windsor Mansion, 29-31 Chatham Road South, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
963,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Seyaa-Diamonds-Limited/1X07QXWD,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Darshan&#x2F;Pratik Shah&#x2F;Gandhi,Director,"6/F, 6th Floor, Luna Court, 53-59 Kimberly Road, Kowloon, Hong Kong",Hong Kong,,,,,
964,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shakti-Diamonds-HK-LIMITED/1S00OYH47,,Hong Kong,,Mr Akshat Kaushik Shah,,,Hong Kong,,,,,
965,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shamya-Exim-Limited/1X03X34N,"Exporter, Importer, Retailer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Pankajkumar Dankhara,Director,"1507,15/f hart avenue plaza 5-9 hart avenue TST, Kln., Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Taiwan, Worldwide",1 - 5,2007,"US$ 10,000,000 - 49,999,999",
966,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHEENTIFF-JEWELLERY-LTD/1X08X2DH,,Hong Kong,"Fine Jewellery, Jewellery & Watch",Kam Sheung Tse,Managing Director,"The Jade Plaza, Flat E, 13/F, No 513-531 Canton Rd,",Hong Kong,,,,,
967,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shining-Star/1X009PZY,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials, Synthetic Diamonds & Gemstones Jewellery",Mr Navin Jain,Partner,"4/fl ,Flat A, Cheerful Commercial Building, 116-188 Ma Tau Wai Road, Hunghom, Kowlonn, Hong Kong.",Hong Kong,"Central & South America, Chinese Mainland, Hong Kong, Japan, Korea, North America, Western Europe",1 - 5,2005,"US$ 1,000,000 - 4,999,999",
968,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shiv-Shakti-Impex-Limited/1S00OXM1B,,Hong Kong View details Factory & Facility,,Mr Virag Dhirajlal Donda,,,Hong Kong,,,,,
969,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Simoni-Diamonds-Limited/1X09XXIR,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Rajesh Vithani,MANAGER,"908 9th Floor, Fu Hang Industrial Building, 1 Hok Yuen Street East, Hunghom, Kowloon, Hong Kong",Hong Kong,,,,,
970,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Siu-s-Gem-Corp-Ltd/1X039SWS,,Hong Kong,Fine Jewellery,Tammy Kit-Ching Man,MANAGER,"Unit 3, 9/F, Chinachem Twr, 34-37 Connaught Rd C, Central, Hong Kong",Hong Kong,,,,,
971,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Soubi-Company/1X00COV5,"Distributor, Exporter, Manufacturer",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Jewellery Parts & Tools, Loose Stones & Raw Materials, Synthetic Diamonds & Gemstones Jewellery, Textiles, Fabrics & Yarns",Mr Ben Law,Director,"Room 1208 Wing Tuck Comm. Centre, 177-183 Wing Lok Street West, Hong Kong Hong Kong",Hong Kong,"Japan, North America, Taiwan",,,,
972,https://sourcing.hktdc.com/en/Supplier-Store/Profile/STAR-EXIM-HK-LTD/1S00P7Q5V,,Hong Kong View details Factory & Facility,,Mr dhameliya bhargav,,,Hong Kong,,,,,
973,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sunera-Creations-Limited/1X08X5BA,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,,Mr Ramesh Lakhotia,Managing Director,906 peninsula square 18 sung on street hung hom,Hong Kong,"Chinese Mainland, Hong Kong, North America, Other Asian Countries",1 - 5,,,
974,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sunny-Diam-HK-Limited/1X0B4SAE,,Hong Kong,,Chirag Sanghavi,sales manager,"Unit 1, 6/F, Workingport Comm Bldg, 3 Hau Fook St, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
975,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Swan-Gem-Company-Limited/1X06DF8J,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,,Ms Cherry Hung,Director,"Room 1006, 10/F., Haiphong Mansion, No. 99-101 Nathan Road, TST, Kowloon, Hong Kong",Hong Kong,"North America, Southeast Asia, Worldwide",,1974,,
976,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SWASTIK-ROUGH-HONGKONG/1S00OEY3T,,Hong Kong View details Factory & Facility,,Mr AMIT METHI,,,Hong Kong,,,,,
977,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tahitian-Pearl-Association-HK/1X057NQD,Trade/Industrial Organisation,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials, Marketing & Public Relations, Printing & Publishing Services, Professional Services",Ms Ida Wong,General Manager,"Flat A, 8/F, Kam Lung Commercial Centre, 8 Hart Avenue, TST, KL, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong",1 - 5,2007,"US$ < 50,000",
978,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tai-Hai-Yang-Ltd-/1X0552ZV,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Emily YAU,Officer,"Unit A, 10/F, Chinaweal Centre, 414-424 Jaffe Road, Wanchai, Hong Kong",Hong Kong,,,,,
979,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tanush-Creations/1S00P7Q8M,,Hong Kong View details Factory & Facility,,Mr Ankeshkumar Dungarshibhai Lakhani,,,Hong Kong,,,,,
980,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Teera-Company/1S00OJVD2,,Hong Kong,,Maheshkumar Bhuva,,"Unit 7, 17/F, Multifield Plaza, 3-7A Prat Ave, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
981,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tiancheng-Handicraft-Limited/1S00OW1KB,,Hong Kong,,Mary,,"19/F, Cheuk Nang Centre, 9 Hilwood Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
982,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tin-Lai-Pearls-Co/1X002LCX,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Shiu Yin Mr. Wong Shiu Yin,Manager,"Unit E, 11/F, 8 Hart Avenue Tsimshatsui Kowloon Hong Kong",Hong Kong,Worldwide,,1988,,
983,https://sourcing.hktdc.com/en/Supplier-Store/Profile/UVEE-STARS-LTD/1X06BOOC,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,,Mr kamlesh shah,Director,"Room 810, Rise Commercial Bldg., 5-11 Granville Circuit, T.S.T., Kowloon, Hong Kong",Hong Kong,Worldwide,,,,
984,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Unique-Collection-Limited/1X0AMTBA,,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Nilesh Tambi,director,"Unit 9/F1, 6/F, Ph 1, Hang Fung Ind Bldg, 2G Hok Yuen St, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
985,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Unique-Rough-Hong-Kong/1X08ZJMT,"Exporter, Importer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Ms Man Yuet Fung,,"K 1, 12F., Summit Building, 30 Man Yue Street,",Hong Kong,"Chinese Mainland, Hong Kong",,,,
986,https://sourcing.hktdc.com/en/Supplier-Store/Profile/VARNI-LABGROWN-LTD/1X0B22AK,,Hong Kong,,Varni VAGHANI,C.E.O,"Room 1707, 17/F, Hart Avenue Plaza, 5-9 Hart Avenue, Tsim Sha Tsui,Kowloon, Hong Kong",Hong Kong,,,,,
987,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Veer-Enterprises/1X06ASL3,"Exporter, Importer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr Rahul Morakhia,Partner,"Room 906, 9th Floor, Rise Commercial Bldg., 5-11 Granville Circuit, Tsim Sha Tsui, Kln., Hong Kong",Hong Kong,"Southeast Asia, Western Europe",,,,
988,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Veni-Diam-Limited/1X07ROLF,"Exporter, Manufacturer",Hong Kong,,Mr Keyur Vadecha,Director,"Room 1505, 15/F, Hart Avenue Plaza, 5-9 Hart Avenue, TST, Kowloon, Hong Kong",Hong Kong,"Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Southeast Asia, Western Europe",,,,
989,https://sourcing.hktdc.com/en/Supplier-Store/Profile/VIHFA-INTERNATIONAL-HK-LTD/1S00OXPVQ,,Hong Kong,,Mr SNEHAL SHAH,,,Hong Kong,,,,,
990,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Viraj-Exports/1X05U53I,"Exporter, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Dhameliya Pankaj,Propritor,"Unit B, 11/F, Tin Man Crt, 2A Kimberley St, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Eastern Europe, North America, Western Europe",,,,
991,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zily-Diam/1S00NYN27,,Hong Kong,,Shaileshkumar Vashrambhai,Owner,"Unit 3, 16/F Hart Avenue Plaza 5-9 Hart Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
992,https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZIQI-INTERNATIONAL-TRADING-CO-LIMITED/1S00OL4VB,,Hong Kong,,Miss TITUS zhou,,,Hong Kong,,,,,
993,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AIGS-Lab-Co-Ltd-/1X08GCLF,"Others, Private Individual, Service Company",Thailand,"Business Research, Management, Consultancy & General Services, Professional Services, Quality Inspection, Compliance & Testing Service",Mrs Benyaphat Chatchonbut,General Manager,"919/539 Jewlery Trade Center, Level B1 (Unit B24), Silom Road, Bangkok",Thailand,,,1978,,
994,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AMS-JEWELS-CO-LTD/1X0B1XFU,,Thailand,Synthetic Diamonds & Gemstones Jewellery,GOPAL BDAYA,MD,"555/6102,6103 Pratunam Center, Makkasan Rajthewi, Bangkok 10400, Thailand",Thailand,,,,,
995,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Acodes/1X08XKHV,,Colombia,,Guillermo Galvis,,"Carrera 6 No.12-88 Oficina 605 Edificio B.K. Bogota, D.C. Colombia",Colombia,,,,,
996,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Adani-Exports/1S00P89MX,,India,,Nirved Doshi,,"203 World Diamond Center, Hat Faliya Mahidharpura, Surat, Gujarat, India",India,,,,,
997,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Akshar-Impex/1S00P8N1A,,India,,Nihar Savani,Sales Executive,"20 Tapi Society Lakshmikant Ashram Road, Hathi Man Katargam, Surat, India",India,,,,,
998,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ammolite-World/1S00P7ZXA,,USA,,Mohammad Homayon,Director,"2451 Almaden Blvd, Union City, California, United States",USA,,,,,
999,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Anupam-Gems-Japan-Ltd/1X057H3I,"Exporter, Manufacturer","Hyogo, Japan","Jewellery & Watch, Loose Stones & Raw Materials, Synthetic Diamonds & Gemstones Jewellery",Mr Thapar Anupam,Partner,"B.K. Plaza 3-2-5, Kitano-Cho, Chuo-Ku, Kobe Japan.",Japan,"Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe",,1987,,
1000,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arrow-Pearl-Co-Inc/1X0759KP,,USA,"Jewellery & Watch, Loose Stones & Raw Materials",Ouaknine Dan,Owner,617 South Olive Street Suite G11 Los Angeles CA 90014 USA,USA,,,,,
1001,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Avani-gem-Ceylon/1S00OHZA7,,Sri Lanka View details Factory & Facility,,Mr Milan Ponweera,,,Sri Lanka,,,,,
